Network,R0,Epidemic_size(%),SD,SE,Epidemic_duration,SD,SE
65,1.9,69.4769613948,28.6286740026,0.2039191072,16.0801623541,8.5438177111,0.0608567368
66,1.9,49.5737564374,20.6338937754,0.1996060063,34.0772038181,12.9061865988,0.1248505198
67,1.9,61.1295125297,28.1143719941,0.1991674321,17.059821339,8.9016977861,0.0630612802
68,1.9,52.0919963201,24.1887121221,0.2034821406,21.6158799802,10.4576239713,0.087972427
69,1.9,47.3175424932,21.4220783633,0.1858508191,20.2874454313,9.7314197487,0.0844265575
3,1.95,53.9771152322,20.3831912301,0.1996625643,44.9245826137,15.5271495778,0.1520954431
4,1.95,55.2626865832,18.5988316245,0.1866333157,51.7253046018,16.3680070108,0.1642477056
5,1.95,54.5559703409,19.5616364031,0.1941081794,48.5032493108,16.0673089831,0.1594343147
6,1.95,55.533337606,24.7536191938,0.2140464582,27.0446388515,11.9643629606,0.1034567712
7,1.95,53.8661560169,22.3278647145,0.2102756174,36.9271840355,14.2216324968,0.133934104
8,1.95,53.6530372697,19.3888746462,0.194385062,48.723992361,15.9986118701,0.1603956504
9,1.95,51.1386598793,21.2596753135,0.2019426081,29.3913200397,12.2592887295,0.1164492262
10,1.95,47.0488673963,25.2084418945,0.201082832,17.6773351998,9.7340780673,0.0776468452
11,1.95,19.4728129547,8.587578593,0.0941305893,27.4447915415,9.7739031094,0.107134188
12,1.95,19.0618033747,8.1209028926,0.0996298567,31.6767007827,10.6490280828,0.1306457121
13,1.95,18.2887518168,5.7594642669,0.0933204022,34.3636124967,10.3799617715,0.1681861649
14,1.95,62.508815154,30.4937324062,0.193269464,15.6128786053,6.9709548774,0.044181955
15,1.95,60.9185446158,21.3164056062,0.1851292186,32.6852466435,10.4597423561,0.0908410154
16,1.95,49.3852608627,9.809854509,0.10545183,52.3279408366,10.5407487552,0.1133086372
17,1.95,39.2322046258,13.8245270281,0.1666210439,46.6744625218,14.7866360748,0.1782169281
18,1.95,82.5513462515,23.4572666755,0.1547904562,19.8127585456,6.6510579144,0.0438891838
20,1.95,65.061,32.6165798176,0.2062853634,12.16828,7.5876400706,0.0479884494
21,1.95,80.8845714286,26.0107588164,0.1645064831,12.67368,6.5268181572,0.0412792225
22,1.95,85.6385,22.9690785133,0.1452692077,13.47184,6.2093290309,0.039271245
24,1.95,60.7328888889,34.0560925794,0.2153896415,12.46508,8.2896260829,0.0524281987
26,1.95,52.8763167986,23.6710225278,0.2103280895,26.5054476551,11.8592598247,0.1053750618
27,1.95,57.7996981616,25.1894685653,0.2072032106,22.1289667772,10.4888632401,0.086279158
28,1.95,54.0420871687,29.6390872639,0.2207083646,18.8948098037,10.7687784054,0.0801900359
29,1.95,54.6167017203,22.4049579962,0.2015114669,34.3210645527,13.3031396024,0.1196491944
30,1.95,87.71,20.8105291192,0.1316173427,12.19864,5.9203363207,0.0374434946
31,1.95,63.621910828,29.8155871217,0.2128327875,17.559388535,9.4256433869,0.0672831277
33,1.95,59.358393666,26.127656999,0.2112710171,21.8949261148,10.4387098414,0.0844085195
34,1.95,67.7200950135,27.2480273476,0.1930252422,16.2011843228,8.217016995,0.0582094137
35,1.95,61.9081781576,28.3090004003,0.2056078679,17.4486996888,9.1289732547,0.0663036031
36,1.95,82.165,28.8485315917,0.182454134,13.69492,7.2140201132,0.0456254693
37,1.95,56.4665194546,29.3475564328,0.2134664144,18.3486588011,9.9101682778,0.0720839602
38,1.95,57.8503741349,31.3549982883,0.2290150688,19.0505734863,10.8995756739,0.0796098615
39,1.95,57.4743956007,30.9622711022,0.2267583362,19.0716048058,10.8671627738,0.0795878229
40,1.95,59.1472081826,24.5083535963,0.1942844786,20.5428266197,9.2153176988,0.0730523651
41,1.95,60.350536193,30.0553184078,0.2200806779,18.0082573727,10.0317584931,0.0734577548
42,1.95,62.0493556634,31.1932544713,0.2253116338,18.3412114572,10.3432619934,0.0747102955
43,1.95,60.4572419345,28.4734088763,0.2240611947,23.2395194749,11.2998732172,0.0889202661
44,1.95,61.7976263985,30.4945657584,0.2150065249,19.0589083317,10.0622223901,0.0709452132
45,1.95,52.0998823183,23.8916457944,0.204899307,21.4805825243,10.1904267827,0.0873950419
46,1.95,58.1847880299,26.9913769922,0.2131193383,22.457605985,10.716033074,0.084611981
50,1.95,72.3759783568,28.3829092989,0.1946227405,17.0472070717,8.385771768,0.0575015713
51,1.95,76.5855,30.719577467,0.1942876671,13.15416,7.3875946488,0.046723251
52,1.95,84.9785,24.1248997459,0.152579263,13.28584,6.188716789,0.0391408817
53,1.95,83.3658162652,24.3669849153,0.1542677776,16.9826045132,6.5568500265,0.0415115241
54,1.95,92.392341552,17.2682537559,0.1092358755,16.6198479392,6.0374665728,0.0381919305
55,1.95,55.7704490228,27.3924727333,0.2228503792,23.7868158051,11.6663193451,0.0949108799
56,1.95,62.6870199893,28.6875645941,0.2010602072,17.8556341487,9.0464376756,0.063403034
57,1.95,43.0793862328,16.2174433146,0.1812712162,41.7345077461,13.9392235309,0.1558063101
58,1.95,50.650955963,24.1818782814,0.2140576044,27.4751606331,12.4191370555,0.1099340049
59,1.95,49.8304659525,21.6676683827,0.2025989238,29.5904878475,12.1917271099,0.1139961508
60,1.95,54.023738175,21.9168651391,0.2091593412,36.2325136612,13.7089091019,0.1308283086
62,1.95,51.2912095949,23.2833786964,0.1991123573,21.6177416996,10.298431728,0.088069049
63,1.95,52.8878424569,24.0026218471,0.1966503384,21.554302591,9.824389615,0.0804899379
65,1.95,70.8156908439,28.5500631531,0.2028094179,16.1949841046,8.524436825,0.0605545445
66,1.95,51.140816356,20.781316999,0.1967606642,34.2671447781,12.9044549744,0.1221813387
67,1.95,62.4460645737,28.266715535,0.1990663132,17.1081684273,8.8144283386,0.0620749783
68,1.95,53.6665046184,24.2207056705,0.2018462226,21.7831793875,10.3725488263,0.0864409084
69,1.95,47.94834178,21.4206553661,0.1830624662,20.3495471808,9.569323107,0.0817801257
3,2,55.6573443171,20.3746696774,0.1963555676,45.0013002693,15.4483292298,0.1488792457
4,2,57.2156273632,18.3539780535,0.1793044264,51.9309028441,15.9311303331,0.1556350443
5,2,56.988170989,19.1420517123,0.1870926077,49.1620175774,15.8643081247,0.155056251
6,2,56.733943798,24.9775727161,0.2141494288,27.0890179359,11.9729345346,0.1026519719
7,2,55.6524517718,22.2524990128,0.2056190075,37.3083162568,14.1258905795,0.1305269848
8,2,55.8916735168,19.0754411717,0.1871220738,49.1357775212,15.7558761901,0.1545585342
9,2,52.0235240783,21.5031242203,0.2033398043,29.2487704552,12.1010674328,0.1144312175
10,2,48.0160832545,25.8181434457,0.2050415547,17.8307158625,9.9338704053,0.0788924361
11,2,20.1247624185,8.9592755387,0.0963195928,27.7612112806,9.9739643881,0.1072283339
12,2,19.7111491217,8.5152986725,0.1007604185,32.043825259,10.6526408476,0.1260513096
13,2,18.6479583157,6.0672554072,0.0931551663,34.2736916549,10.3463733176,0.1588557036
14,2,63.7261706151,30.7723891438,0.1947190614,15.6804404404,7.018820959,0.0444131336
15,2,62.2973381223,20.9634324577,0.1807326772,32.7646796492,10.3660840777,0.0893694356
16,2,50.2984006618,9.6984176079,0.1025957335,51.9476275739,10.4208096251,0.1102376336
17,2,40.6157632974,13.7894577904,0.1614929771,46.83075024,14.5557312047,0.1704670627
18,2,83.810156385,22.7515978361,0.1495392388,19.7125885606,6.5759406284,0.0432216305
20,2,66.416,32.4349725451,0.2051367782,12.20632,7.4818227764,0.047319202
21,2,82.556,24.8188688653,0.1569683091,12.69576,6.3666693037,0.0402663522
22,2,87.395,21.7077514957,0.1372918752,13.568,6.1484254895,0.0388860571
24,2,62.2275555556,34.0332150207,0.2152449511,12.60544,8.274959964,0.0523354421
26,2,53.9610085085,23.8016509834,0.2104281851,26.4998436767,11.5810433167,0.102386928
27,2,58.4801324116,25.4145879624,0.208428353,22.0148641377,10.3579197825,0.0849466521
28,2,55.2985362096,29.940973409,0.222108179,18.9615342285,10.7150475872,0.0794863839
29,2,56.2149129685,22.5180624743,0.1993920385,34.3501646542,12.9795987271,0.1149312314
30,2,88.9813333333,19.4910260376,0.1232720724,12.23168,5.8533823024,0.0370200402
31,2,65.5791843042,29.6168796842,0.2102445234,17.8329973796,9.3848181225,0.0666210159
33,2,60.6308170206,26.0906534191,0.2100876516,21.9278350515,10.272557047,0.0827168776
34,2,69.1834562645,27.1555453341,0.1910610211,16.2605811593,8.1664600524,0.0574575902
35,2,62.6942610022,28.4113307931,0.2048757907,17.3807394311,9.0352363622,0.0651536251
36,2,83.4345,28.1494308957,0.1780326329,13.8356,7.2120241708,0.0456128458
37,2,57.791300329,29.4228724804,0.2127183146,18.4238971357,9.7951157208,0.0708156727
38,2,58.9996315143,31.7131966923,0.2318416835,19.2583507028,11.0466265694,0.0807571853
39,2,58.7099747246,31.1581177153,0.2269724486,19.1687980897,10.787825782,0.0785843116
40,2,60.5252325677,24.5583910436,0.192972768,20.6935663127,9.1500896109,0.0718987704
41,2,61.6342749181,30.062454174,0.218545019,18.0945988796,9.9055273961,0.0720102112
42,2,63.4726487274,31.143565326,0.224683271,18.4617706761,10.2338431108,0.0738314102
43,2,62.3112736137,28.4748304078,0.2222833102,23.5922608166,11.2790185487,0.0880474982
44,2,63.4478111697,30.5726266191,0.2141194361,19.149801344,10.015107308,0.0701421293
45,2,53.4533612636,24.1202856379,0.2049989569,21.56537128,10.2406250564,0.087035348
46,2,60.195458182,27.1279987672,0.2128160792,22.8244815066,10.7396684141,0.0842514829
50,2,74.1590917256,27.9498539849,0.1910166436,17.24026156,8.3238965253,0.0568876953
51,2,78.4845,29.7706148702,0.1882859007,13.32096,7.2924800088,0.0461216932
52,2,85.947,23.7402757145,0.1501466871,13.30504,6.1065137843,0.0386209842
53,2,84.197811212,24.0491982367,0.1521278701,16.9855547997,6.5262335564,0.0412829568
54,2,92.9418461538,16.5163065315,0.1044582943,16.61612,6.0191856713,0.0380686728
55,2,56.7577483248,27.7478808432,0.2230346812,23.7273549554,11.6904761818,0.0939668742
56,2,64.2958393113,28.4234936697,0.1985182909,17.9810243902,8.840592681,0.0617453776
57,2,44.3764712688,16.0482499726,0.1759088677,41.9547038328,13.9205445273,0.152586558
58,2,52.4016387107,24.4767947161,0.2151977649,27.7625415475,12.3718335509,0.1087720414
59,2,51.0421141483,21.907986272,0.203956332,29.719448778,12.1343195316,0.1129666265
60,2,55.5828523521,21.8685646952,0.2056130056,36.4186704385,13.7911502562,0.1296673968
62,2,52.4710446903,23.4189859501,0.198508757,21.5677539876,10.1209299839,0.0857890788
63,2,54.3344047516,24.1704355511,0.1966897022,21.7559764254,9.936110632,0.0808562443
65,2,72.2501947954,28.2778539437,0.2002000182,16.256478372,8.4255180212,0.059650526
66,2,52.8579488554,20.9348743219,0.1957727645,34.4577175339,12.7446630768,0.1191818917
67,2,63.8373138476,28.2773818248,0.1980249598,17.2409396302,8.7841984995,0.0615152621
68,2,55.2030756556,24.1580186603,0.2001663913,21.9931346972,10.1731788609,0.0842920328
69,2,48.7622595918,21.5821231144,0.1840730461,20.2722048447,9.4120355009,0.0802748662
3,2.1,59.2684266224,20.1453316016,0.1891017824,45.4265574059,14.8667178621,0.139552076
4,2.1,61.2283549217,17.6513714931,0.168798686,51.9719250114,15.5300095379,0.1485122674
5,2.1,60.5653959946,18.8466750689,0.1781002428,48.9883907841,15.0516479728,0.1422374052
6,2.1,59.457963817,25.0722705554,0.2111840554,27.3560127705,11.7013733164,0.098560817
7,2.1,59.2258370041,22.2306997805,0.2021473961,37.8329750289,13.7044647478,0.1246169438
8,2.1,60.0595390151,18.7204590526,0.1783790957,49.0838024333,15.1970940016,0.1448064857
9,2.1,55.1544485106,21.2663090986,0.1956065456,29.8449238579,11.9380477273,0.109805621
10,2.1,50.3575384615,25.785473193,0.2022778938,18.0791384615,9.7254502856,0.0762927089
11,2.1,20.9254545169,9.4665090248,0.0974944888,27.6766016122,9.7533810936,0.1004489512
12,2.1,20.8873347876,9.2785940227,0.105106563,31.9748492237,10.8150644567,0.1225114765
13,2.1,19.6186033293,6.4950636726,0.0953200082,34.6276114581,10.4977474196,0.154062442
15,2.1,65.0199465953,20.0207302956,0.1686887318,32.6370154764,9.9814717609,0.0841009188
16,2.1,51.8232279035,9.8874246243,0.1014428362,51.1652631579,10.0822853343,0.1034420649
17,2.1,43.453898823,13.7443096391,0.1564076648,47.0700595701,13.9922051494,0.1592286692
18,2.1,86.267283377,21.4518764734,0.1394214085,19.5264002703,6.3870671681,0.0415112357
20,2.1,69.4675,31.8982396654,0.2017421814,12.48072,7.332843124,0.046376972
21,2.1,85.5365714286,22.8655575868,0.1446144839,12.84212,6.2235226284,0.0393610132
22,2.1,89.7055,19.6164349399,0.124065228,13.61384,6.0016664731,0.0379578716
24,2.1,64.9186666667,33.7919751187,0.213719216,12.87628,8.1329805952,0.0514374857
26,2.1,56.4698937426,23.9607537622,0.2076880211,26.8133734035,11.4874917097,0.0995717599
27,2.1,61.2983107315,25.2920911483,0.2027849738,22.3512471072,10.3404902375,0.0829071835
28,2.1,58.7788141953,29.8730215316,0.2187223512,19.5580572531,10.5757201837,0.077432622
29,2.1,59.5917238605,22.1723359045,0.1925555604,34.673957312,12.5631357282,0.1091045008
30,2.1,90.7953333333,17.7944030027,0.1125416862,12.23176,5.7475322794,0.0363505859
31,2.1,68.3468514968,29.563038682,0.2072724458,17.9275918006,9.1778067099,0.0643474598
33,2.1,62.991581857,26.0510253997,0.2064812269,22.0126272145,10.0743637265,0.0798497161
34,2.1,71.3487139718,26.7538307498,0.186258161,16.3641430787,8.0088986746,0.0557573513
35,2.1,65.2793715847,28.2881639754,0.2024719447,17.6144467213,8.9905070781,0.0643493672
36,2.1,86.535,25.8827891658,0.1636971319,14.02304,6.9247692495,0.0437960862
37,2.1,60.8341874055,29.6033321467,0.2121952738,18.7818424703,9.7298390757,0.0697430227
38,2.1,61.9560349484,31.6992942274,0.2276404785,19.625290083,10.8831927374,0.078154901
39,2.1,61.3010675454,31.257133184,0.225590678,19.4848421711,10.7240993738,0.077398552
40,2.1,62.803970294,24.4588779218,0.1891043586,20.7453523821,8.9438281378,0.0691494061
41,2.1,64.1617838542,30.1828080562,0.2178256545,18.4055729167,9.8907069275,0.0713800288
42,2.1,65.9419635951,31.1526927167,0.2237036615,18.6275975868,10.0938322188,0.0724825699
43,2.1,65.0981283263,28.634019494,0.2214242699,23.8020690068,11.2273181513,0.0868198307
44,2.1,66.6526092225,30.346157415,0.2108338179,19.4086981706,9.7814081298,0.0679575866
45,2.1,55.636055373,24.4085104464,0.2040928112,21.7750122352,10.1015538,0.0844645771
46,2.1,62.792547474,27.1201101916,0.209573278,23.0124208766,10.5378737089,0.0814324396
50,2.1,77.225943071,26.9707786807,0.1823849308,17.376394732,8.0516239938,0.0544476265
51,2.1,81.846,28.0917209156,0.177667643,13.64568,7.1131130553,0.044987277
52,2.1,86.434,23.1481887844,0.1464020005,13.27556,6.0836984382,0.0384766873
54,2.1,93.2723076923,16.1873550621,0.1023778226,16.59692,5.9619834379,0.0377068941
55,2.1,60.029870293,27.8077822928,0.2203499717,24.3199799071,11.595817249,0.0918857166
56,2.1,67.5984930576,28.2125025123,0.1948983404,18.2620024816,8.7158587022,0.0602111208
57,2.1,47.5548996607,15.9540467482,0.1699838084,42.335792939,13.5609802158,0.1444866685
58,2.1,55.3859773371,24.6557411714,0.2128819851,28.0765618011,12.2449600487,0.1057251285
59,2.1,54.3582793249,21.9251923243,0.1996336511,30.1443375891,12.0009109125,0.1092709075
60,2.1,58.6925636672,21.9648333718,0.2015631347,36.4647578947,13.322632903,0.1222568642
62,2.1,54.7703013012,23.3674391273,0.194925037,21.9430798135,10.0854378138,0.0841300721
63,2.1,57.0725911729,24.2805765894,0.1935767635,21.9079005911,9.7263437981,0.0775432225
65,2.1,74.2110844748,27.8833647834,0.1952130329,16.3937359082,8.3131124388,0.058200576
66,2.1,56.3843522132,20.9469854413,0.1918756395,34.9897633831,12.3963626226,0.1135514231
67,2.1,66.1378396923,28.3159813371,0.1959173025,17.2752644933,8.6364524565,0.059755318
68,2.1,57.6562375183,24.1940090503,0.1973985508,22.3473572094,10.1716446336,0.0829902934
69,2.1,50.1732360996,21.8777104769,0.1840478675,20.3727530078,9.4440270459,0.0794485803
3,2.25,64.6672400683,19.1320491421,0.1735337717,45.7844508433,13.9790913421,0.1267948053
4,2.25,66.6088872391,16.5704675781,0.1508214592,51.8514621821,14.2129404846,0.1293636654
5,2.25,65.9881585636,17.6299627876,0.1599686049,49.1069487897,14.2112281278,0.1289481075
6,2.25,63.872086154,24.7690843927,0.2039385003,27.8105891126,11.4112301801,0.0939553975
7,2.25,63.9588779632,21.5526826936,0.189240726,38.103307378,13.0627597602,0.1146959836
8,2.25,65.5371901984,17.3983391969,0.1581863311,49.3477721749,14.0966969728,0.1281676802
9,2.25,58.9781745108,20.9669946169,0.1876320951,30.2078962121,11.5867980115,0.1036894045
10,2.25,53.3041698796,26.1119249487,0.2011050533,18.411768195,9.5561238609,0.0735979749
11,2.25,22.6781738535,10.8679580556,0.1047565732,27.7107683731,10.0898344425,0.0972562164
12,2.25,22.8702576098,10.6552698264,0.112529162,32.2951148784,11.1578374821,0.1178367251
13,2.25,20.72138678,7.3921692479,0.099730403,34.2684746997,10.2560325223,0.1383678083
15,2.25,69.0221121423,18.3963090797,0.1495387799,32.5897317299,9.4587628026,0.0768878063
16,2.25,54.1231183548,9.7539263948,0.0981198892,50.021250759,9.9991577127,0.1005868004
17,2.25,47.5583141691,13.721193928,0.1481317858,47.5914918415,13.7233028761,0.1481545537
18,2.25,88.6723891868,19.9626749633,0.1287057653,19.2446273434,6.1872492913,0.0398911798
20,2.25,73.3555,30.9079580327,0.1954790904,12.75736,7.1533995995,0.0452420715
21,2.25,89.6577142857,19.0757989556,0.1206459458,13.0176,5.9012346369,0.0373226849
22,2.25,90.8905,18.5272976915,0.1171769192,13.66296,5.9115415958,0.0373878719
24,2.25,68.5333333333,33.2614335675,0.2103637766,13.1686,8.0059386733,0.050634002
26,2.25,60.4537637653,23.6144677707,0.1981333318,27.110876452,11.0725182139,0.0929021542
27,2.25,64.2582081851,25.2516980393,0.1995698456,22.3715802623,10.0189217268,0.0791817904
28,2.25,61.7622158349,30.0734907552,0.2174050401,19.5966030834,10.2662877764,0.0742162832
29,2.25,64.7056810404,21.7972135484,0.1834161189,35.0857466544,12.1428198878,0.1021776885
31,2.25,72.3936715347,28.841779905,0.1999048904,18.2942928517,8.9027788727,0.0617059364
33,2.25,66.7879524059,26.1288885574,0.2036292066,22.4395991497,9.9506043361,0.0775476409
34,2.25,75.2939690958,25.9602530308,0.1786373412,16.5729911454,7.7646230674,0.053429819
35,2.25,68.8812398151,27.9997439849,0.1977607941,17.8352788586,8.7264630223,0.0616345727
36,2.25,90.446,22.4676675247,0.1420980062,14.20432,6.5573236414,0.0414721561
37,2.25,65.023406873,29.2941953019,0.2061540655,19.0866679873,9.4521490982,0.0665182622
38,2.25,66.0419484167,31.3819043974,0.2234110999,19.9964016015,10.6074504187,0.0755155626
39,2.25,65.073311731,31.4264500418,0.2247270295,19.8012374719,10.588464786,0.0757169275
40,2.25,67.0746357904,23.9684952749,0.1810813482,21.1390410959,8.7354618163,0.0659961831
41,2.25,67.7804770318,29.9128456272,0.2125276754,18.717617365,9.6907725579,0.0688519371
42,2.25,69.6072870961,31.0216043035,0.2190494129,18.9293976865,9.8906870047,0.0698400108
43,2.25,69.7157337019,28.1246002419,0.2134329512,24.2597903709,10.9335258881,0.0829727241
44,2.25,71.2649715806,29.6901494468,0.2037110941,19.8172488466,9.5193165823,0.0653142686
45,2.25,59.3110466424,24.1980971066,0.1987594612,22.2006476859,9.9433942144,0.0816735162
46,2.25,67.1592181964,26.7373812087,0.2021271544,23.4349068465,10.2105404059,0.0771888414
50,2.25,80.7416474158,25.9477619978,0.17372012,17.3912595249,7.7692278088,0.0520149363
51,2.25,86.182,25.1348935944,0.158967025,13.83556,6.7264819547,0.0425420072
55,2.25,64.5229157837,27.3730766065,0.2129894188,24.7144759944,11.1953203709,0.0871105873
56,2.25,71.9415038743,27.2949628369,0.1858908996,18.4168831169,8.3327846112,0.0567499885
57,2.25,51.1580357764,15.6526451615,0.1599375076,42.4499895594,12.9184624496,0.1319998418
58,2.25,59.6710945802,24.4751919288,0.206008749,28.7272405243,11.8490023914,0.0997335656
59,2.25,57.8895546788,22.1604333265,0.1953238306,30.5128962088,11.7712222534,0.1037524938
60,2.25,63.5537659781,21.4535597816,0.1902647178,37.0314613812,12.7370689544,0.1129609657
62,2.25,58.1389663877,23.4309974942,0.1909698565,22.3322704929,9.9878163557,0.0814037839
63,2.25,61.1179561853,24.0382909057,0.1872399997,22.2717510011,9.3837409674,0.0730922037
65,2.25,77.3820994245,27.3713216732,0.1891233792,16.6094242337,8.2164214696,0.056771734
66,2.25,60.8880285855,20.2247864342,0.1775060427,35.317054383,11.8976370374,0.1044214966
67,2.25,70.7613408551,27.5777397592,0.1883020918,17.5557368642,8.2988933691,0.0566652305
68,2.25,61.0521193495,24.1247764541,0.1930414578,22.4879626072,9.8317587646,0.0786716946
69,2.25,52.4224772198,22.3094130608,0.1829624084,20.462267958,9.2925280904,0.0762092357
3,2.55,73.3213549238,16.7748965596,0.1429061768,45.1984178823,12.4889196133,0.1063937264
4,2.55,75.1383252588,13.3467592786,0.1141791751,50.3379683841,12.3160744375,0.1053618478
5,2.55,74.7047240379,14.6987708023,0.1250246288,47.9537693532,12.1567544049,0.1034027761
6,2.55,70.9698582658,23.5909659339,0.1855946107,28.2286934456,10.6704388095,0.0839463692
7,2.55,71.8851446831,19.939165335,0.1668447172,37.9895672875,11.9027810615,0.0995987599
8,2.55,73.8718224212,14.478842895,0.1238050706,48.2333113987,12.3160546311,0.1053115932
9,2.55,64.9414156818,19.9386450158,0.1701921265,30.4662295082,10.7084890397,0.091405435
10,2.55,58.9022727273,26.2385710067,0.1977806706,18.818125,9.2092863771,0.069417608
11,2.55,26.4321383078,13.304803209,0.1161869696,27.8639518036,9.9905594499,0.0872446446
12,2.55,27.4234063932,13.4927873868,0.1280159825,32.684400036,11.0211602893,0.1045658411
13,2.55,23.1469349523,9.3171245777,0.1087437462,34.5270399128,10.5051792325,0.1226099893
15,2.55,75.7493232042,15.3650352561,0.1179555102,31.5772630835,8.244233866,0.0632899825
16,2.55,57.8919848633,9.7904311379,0.092035494,48.1314068575,9.3099565759,0.0875187661
17,2.55,54.8735008504,12.1785916605,0.1214765454,47.3927967366,12.4450328146,0.1241341885
20,2.55,80.846,27.6622357014,0.17495134,13.21124,6.7484974374,0.0426812454
24,2.55,75.1622222222,31.5911904426,0.1998002316,13.73108,7.6355616711,0.0482915322
26,2.55,67.7399138269,22.5423479221,0.1821369735,27.7771902337,10.4755653312,0.0846401525
27,2.55,70.6675368075,23.9901126065,0.1833390768,22.7958182455,9.3940652984,0.0717920456
28,2.55,68.8333834135,29.6667004285,0.2099432723,20.1946614583,9.9159588305,0.0701725778
29,2.55,73.1131077105,19.5268877805,0.1555989059,35.0249539653,10.7774878462,0.0858798051
31,2.55,78.9788764874,27.0883520669,0.1839640302,18.5311779356,8.3388853422,0.0566315349
33,2.55,73.2888185632,24.9316445186,0.1877267912,22.6856219526,9.4050050661,0.0708164847
34,2.55,81.4411021918,23.5787092432,0.1583426852,16.7013168576,7.2256121902,0.0485235568
35,2.55,75.0563790701,26.6541524339,0.1837212787,18.1061383504,8.2326920334,0.0567461566
36,2.55,96.227,14.1200910408,0.0893032969,14.38016,5.9978027956,0.0379334356
37,2.55,72.2043129865,28.2431436962,0.1942360022,19.3933216667,8.8383271023,0.0607836486
38,2.55,73.0126564095,30.678395625,0.2141732027,20.5452285798,10.1234064147,0.0706739166
39,2.55,72.5071052244,30.2818915829,0.2120728327,20.441218304,9.9841966454,0.0699222127
40,2.55,73.7796595219,22.7628139331,0.1655970136,21.1722677957,8.123576736,0.0590981436
41,2.55,73.783438716,29.183660104,0.2035298926,18.9821984436,9.2055417157,0.0642004091
42,2.55,75.9020278378,29.7641736523,0.206203996,19.297912167,9.4274129618,0.0653124205
43,2.55,76.5592329776,26.8234012173,0.1974177667,24.5639997833,10.2917140379,0.075746069
44,2.55,79.2721582664,27.3768193443,0.1836047684,20.1124004858,8.6459886503,0.0579849954
45,2.55,64.8946122516,24.075085686,0.1896028733,22.4089809589,9.4763574668,0.0746308706
46,2.55,74.5423147056,25.4965617325,0.1867191144,23.6414244342,9.4697125933,0.0693495997
50,2.55,87.389702846,22.2952900705,0.1461083398,17.518402405,7.1291390626,0.0467195838
51,2.55,93.0505,18.2646708087,0.1155159209,14.10548,6.0973727104,0.038563171
55,2.55,71.5778027959,26.5114237632,0.1996219908,25.1975847602,10.587028889,0.0797167215
56,2.55,79.282657608,24.8454376631,0.1650249573,18.5277716504,7.548368372,0.0501367368
57,2.55,58.1009106151,14.1605589893,0.1346063173,42.3365862474,11.5590235414,0.1098768482
58,2.55,66.6283217699,23.9837260944,0.1940364868,29.0799842911,11.2224302819,0.0907932711
59,2.55,65.5111967893,20.8412312755,0.1758205993,30.9373710056,10.7623803002,0.0907934915
60,2.55,71.4763273886,19.4515070144,0.1637938161,37.2723534,11.652344479,0.0981200051
62,2.55,64.0289235412,22.9164822651,0.18171667,22.5919894366,9.3008939617,0.0737516107
63,2.55,68.3167060471,22.8511142279,0.1723447054,22.5020477816,8.6569723269,0.0652914921
65,2.55,82.6397324951,25.5921178926,0.1734232026,16.6917389907,7.7745699737,0.0526838314
66,2.55,69.1456548073,18.6255999044,0.155321232,35.4420723227,10.8624243749,0.0905831299
67,2.55,78.1107857924,25.7312251784,0.1713816196,17.833377695,7.6967816299,0.0512640534
68,2.55,67.7210297877,22.8741039426,0.176377834,22.9548130091,9.2948084014,0.0716704872
69,2.55,56.9211850866,22.5281850828,0.1784022493,20.8004515239,8.8476628914,0.0700652518
3,2.7,76.999208978,15.1144352146,0.1254363969,44.5201460156,11.530181984,0.0956902765
4,2.7,78.6185538815,11.7443714101,0.098435339,49.4436248683,11.5617294061,0.0969045268
5,2.7,78.1016209665,13.1590110699,0.109849302,47.3601393728,11.6226823765,0.0970242779
6,2.7,74.0732295095,22.9348411775,0.1783368591,28.2979623919,10.2650456199,0.0798189959
7,2.7,75.9467053385,18.0811739635,0.147411216,38.0030574942,11.06139806,0.0901807671
8,2.7,77.2485278268,13.1991401607,0.1100922684,47.5338806178,11.5977494306,0.0967352818
9,2.7,67.6526697349,19.0311229144,0.1592855413,30.4523292469,10.3419852639,0.0865597226
10,2.7,61.2721403741,26.0405011012,0.1934346589,18.8691717707,8.9378870539,0.0663926215
11,2.7,28.3931678187,14.6214977643,0.1227960441,28.0196078431,9.8579219547,0.0827900013
12,2.7,30.0407689875,14.9462815245,0.1347441742,33.0750162549,11.0670970535,0.0997724317
13,2.7,24.5114832457,10.280552662,0.1142213124,34.4263671152,10.3642423655,0.1151511406
15,2.7,78.513241449,13.8312211638,0.1040412083,31.125445595,7.894006169,0.0593802912
16,2.7,59.7850824457,9.6225285717,0.0884066665,47.2430995189,9.0304712561,0.0829671593
17,2.7,57.9305214461,11.3338985696,0.1094768884,46.8544504572,11.517524972,0.1112505806
20,2.7,83.9315,25.705973192,0.1625788495,13.32164,6.4283145311,0.0406562309
24,2.7,77.9497777778,30.2696530783,0.1914420954,13.86216,7.4006891662,0.046806068
26,2.7,70.5091064495,21.9507696387,0.1751248748,27.6965820126,10.0939404238,0.0805302084
27,2.7,73.5341544245,23.1860676404,0.1748709475,22.9610921502,9.1827030698,0.0692565903
28,2.7,71.7643028434,29.0249605963,0.2030512051,20.3673958792,9.5931399716,0.0671111551
29,2.7,76.8873976017,17.8603257579,0.1398199746,34.7811484954,10.0455708638,0.0786419846
